--------------------------------------
     INPUT SECTION
--------------------------------------
File selected:  crf_5_5.out
Number of states selected:  200
Selected states selected:  [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200]
 
------------------------
 RAS-CI RESULTS
------------------------
g-factor (x y z dimensions):
-35.664 -35.664 -0.124

------------------------
 EXCITED STATES ANALYSIS
------------------------
Configurations cut-off: 0.5
state config  sym  hole  part    unpairedorb amplitude      e    socc     lk   s2
    90   -0.254    0.199 -0.0
    91    0.000    0.000 -0.0
    92   -0.000   -0.000 -0.0
    93    0.011   -0.002  0.0
    94    0.002    0.011  0.0
    95    0.000   -0.000  0.0
    96    0.000    0.000  0.0
    97   -0.058   -0.065  0.0
    98    0.065   -0.058  0.0
    99   -0.000    0.000 -0.0
   100    0.000    0.000 -0.0
   101    0.003    0.002 -0.0
   102   -0.002    0.003  0.0
   103   -0.000    0.000  0.0
   104   -0.000   -0.000  0.0
   105    0.000    0.000 -0.0
   106   -0.000    0.000 -0.0
   107    0.000    0.000  0.0
   108   -0.000   -0.000  0.0
   109   -0.000    0.000  0.0
   110   -0.000   -0.000  0.0
   111    0.096    0.097  0.0
   112   -0.097    0.096 -0.0
   113    0.426   -0.276 -0.0
   114   -0.276   -0.426  0.0
   115    0.000    0.000  0.0
   116   -0.000    0.000 -0.0
   117   -0.016    0.038  0.0
   118    0.038    0.016 -0.0
   119   -0.000    0.000  0.0
   120    0.000    0.000 -0.0
   121   -0.162   -0.198  0.0
   122   -0.198    0.162  0.0
   123   -0.000   -0.000  0.0
   124   -0.000    0.000  0.0
   125   -0.000   -0.000  0.0
   126    0.000   -0.000 -0.0
   127   -0.000   -0.000 -0.0
   128   -0.000    0.000  0.0
   129   -0.000   -0.000  0.0
   130   -0.024   -0.023 -0.0
   131   -0.023    0.024 -0.0
   132    0.000   -0.000 -0.0
   133    0.000    0.000 -0.0
   134   -0.000   -0.000  0.0
   135    0.089    0.073  0.0
   136    0.073   -0.089  0.0
   137    0.104   -0.046 -0.0
   138    0.046    0.104 -0.0
   139   -0.000   -0.000 -0.0
   140    0.000   -0.000  0.0
   141    0.102    0.119 -0.0
   142    0.119   -0.102 -0.0
   143   -0.000   -0.000  0.0
   144   -0.000    0.000 -0.0
   145   -0.000    0.000 -0.0
   146   -0.000   -0.000 -0.0
   147   -0.000    0.000 -0.0
   148   -0.000   -0.000 -0.0
   149   -0.000    0.000 -0.0
   150   -0.119   -0.032 -0.0
   151   -0.032    0.119 -0.0
   152    0.000    0.000 -0.0
   153    0.000   -0.000  0.0
   154    0.000   -0.000 -0.0
   155   -0.000   -0.000 -0.0
   156    0.000   -0.000 -0.0
   157   -0.000   -0.000 -0.0
   158    0.021    0.075  0.0
   159   -0.075    0.021 -0.0
   160   -0.000   -0.000 -0.0
   161    0.000    0.000 -0.0
   162    0.000   -0.000 -0.0
   163    0.000    0.000 -0.0
   164    0.000   -0.000  0.0
   165   -0.000   -0.000 -0.0
   166   -0.000    0.000  0.0
   167    0.000    0.000 -0.0
   168   -0.000    0.000  0.0
   169   -0.000   -0.000  0.0
   170    0.000    0.000 -0.0
   171    0.000   -0.000 -0.0
   172    0.184    0.109 -0.0
   173   -0.109    0.184  0.0
   174    0.000    0.000 -0.0
   175    0.000   -0.000  0.0
   176   -0.253   -0.135 -0.0
   177    0.135   -0.253  0.0
   178    0.000    0.000  0.0
   179    0.000   -0.000  0.0
   180    0.000   -0.000  0.0
   181    0.000    0.000 -0.0
   182    0.000    0.000  0.0
   183   -0.000    0.000 -0.0
   184   -0.000   -0.000 -0.0
   185   -0.196   -0.160 -0.0
   186   -0.160    0.196 -0.0
   187    0.000   -0.000  0.0
   188   -0.000   -0.000 -0.0
   189    0.000    0.000 -0.0
   190   -0.000    0.000  0.0
   191    0.000   -0.000 -0.0
   192    0.000    0.000 -0.0
   193   -0.000    0.000  0.0
   194    0.001   -0.023 -0.0
   195    0.023    0.001 -0.0
   196   -0.000   -0.000  0.0
   197   -0.000    0.000 -0.0
   198    0.000    0.000 -0.0
   199    0.000   -0.000 -0.0
   200    0.000    0.000  0.0

