--------------------------------------
     INPUT SECTION
--------------------------------------
File selected:  crh_5_5.out
Number of states selected:  186
Selected states selected:  [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186]
 
------------------------
 RAS-CI RESULTS
------------------------
g-factor (x y z dimensions):
-25.602 -25.602 -0.071

------------------------
 EXCITED STATES ANALYSIS
------------------------
Configurations cut-off: 0.5
state config  sym  hole  part    unpairedorb amplitude       e    socc     lk   s2
    43  -0.011   -0.041  0.0
    44   0.000    0.000 -0.0
    45  -0.000    0.000 -0.0
    46   0.000   -0.000 -0.0
    47  -0.018    0.024  0.0
    48  -0.024   -0.018  0.0
    49   0.000    0.000 -0.0
    50   0.000   -0.000  0.0
    51   0.000    0.000 -0.0
    52   0.000    0.000 -0.0
    53  -0.000   -0.000  0.0
    54  -0.000   -0.000 -0.0
    55   0.000    0.000 -0.0
    56   0.096    0.281 -0.0
    57   0.281   -0.096 -0.0
    58  -0.000    0.000  0.0
    59  -0.000   -0.000 -0.0
    60   0.070   -0.031  0.0
    61  -0.031   -0.070  0.0
    62  -0.000   -0.000 -0.0
    63  -0.000    0.000 -0.0
    64   0.229   -0.111  0.0
    65  -0.111   -0.229  0.0
    66   0.000    0.000  0.0
    67   0.000   -0.000 -0.0
    68  -0.000   -0.000 -0.0
    69   0.000    0.000 -0.0
    70  -0.000   -0.000  0.0
    71  -0.000    0.000 -0.0
    72   0.025   -0.008 -0.0
    73  -0.008   -0.025  0.0
    74   0.000    0.000  0.0
    75  -0.000   -0.000 -0.0
    76  -0.000    0.000 -0.0
    77  -0.000   -0.000  0.0
    78  -0.000    0.000 -0.0
    79   0.000   -0.000  0.0
    80   0.025    0.029 -0.0
    81  -0.029    0.025  0.0
    82   0.000    0.000 -0.0
    83  -0.000   -0.000 -0.0
    84   0.000    0.000 -0.0
    85  -0.064    0.027  0.0
    86   0.027    0.064  0.0
